x,y,z,Spindle power/W,Cutting power/W
60.826,52.7,5,176.66016,57.714864
60.826,52.713,5,176.66016,57.714864
61.92,52.713,5,415.42968,296.484384
61.92,52.905,5,415.42968,296.484384
62.872,52.905,5,537.597648,418.652352
62.872,53.39,5,537.597648,418.652352
63.764,53.39,5,463.183584,344.238288
63.764,54.155,5,463.183584,344.238288
64.4,54.155,5,350.976576,232.03128
64.4,55.034,5,350.976576,232.03128
64.778,55.034,5,268.066416,149.12112
64.778,56.097,5,268.066416,149.12112
64.808,56.097,5,183.691392,64.746096
64.808,57.105,5,183.691392,64.746096
64.54,57.105,5,133.007808,14.062512
64.54,58.134,5,133.007808,14.062512
64.035,58.134,5,147.656256,28.71096
64.035,58.928,5,147.656256,28.71096
63.228,58.928,5,132.128928,13.183632
63.228,59.546,5,132.128928,13.183632
62.317,59.546,5,129.492192,10.546896
62.317,59.847,5,129.492192,10.546896
61.237,59.847,5,126.562512,7.617216
61.237,59.853,5,126.562512,7.617216
60.24,59.853,5,123.046896,4.1016
60.24,59.558,5,123.046896,4.1016
59.255,59.558,5,118.945296,0
59.255,58.949,5,118.945296,0
58.511,58.949,5,121.28904,2.343744
58.511,58.16,5,121.28904,2.343744
57.956,58.16,5,121.7773424,2.8320464
57.956,57.144,5,121.7773424,2.8320464
57.718,57.144,5,120.41016,1.464864
57.718,56.131,5,120.41016,1.464864
57.783,56.131,5,125.136736,6.19144
57.783,55.053,5,125.136736,6.19144
58.132,55.053,5,121.875024,2.929728
58.132,54.162,5,121.875024,2.929728
58.793,54.162,5,121.28904,2.343744
58.793,53.388,5,121.28904,2.343744
59.611,53.388,5,121.8652352,2.9199392
59.611,52.923,5,121.8652352,2.9199392
60.645,52.923,5,124.218768,5.273472
60.645,52.717,5,124.218768,5.273472
61.657,52.717,5,121.875024,2.929728
61.657,52.7,5,121.875024,2.929728
62.761,52.7,5,243.457008,124.511712
62.761,52.734,5,243.457008,124.511712
63.595,52.734,5,473.73048,354.785184
63.595,52.986,5,473.73048,354.785184
64.598,52.986,5,634.863264,515.917968
64.598,53.562,5,634.863264,515.917968
65.366,53.562,5,696.972672,578.027376
65.366,54.323,5,696.972672,578.027376
65.955,54.323,5,701.367168,582.421872
65.955,55.325,5,701.367168,582.421872
66.229,55.325,5,601.464864,482.519568
66.229,56.334,5,601.464864,482.519568
66.206,56.334,5,443.554704,324.609408
66.206,57.421,5,443.554704,324.609408
65.891,57.421,5,309.667968,190.722672
65.891,58.332,5,309.667968,190.722672
65.262,58.332,5,169.335936,50.39064
65.262,59.134,5,169.335936,50.39064
64.467,59.134,5,128.027328,9.082032
64.467,59.637,5,128.027328,9.082032
63.447,59.637,5,133.3008,14.355504
63.447,59.883,5,133.3008,14.355504
62.442,59.883,5,141.21096,22.265664
62.442,59.805,5,141.21096,22.265664
61.378,59.805,5,138.574224,19.628928
61.378,59.411,5,138.574224,19.628928
60.504,59.411,5,135.058608,16.113312
60.504,58.779,5,135.058608,16.113312
59.758,58.779,5,149.414064,30.468768
59.758,57.88,5,149.414064,30.468768
59.313,57.88,5,149.121072,30.175776
59.313,56.912,5,149.121072,30.175776
59.139,56.912,5,138.867168,19.921872
59.139,55.814,5,138.867168,19.921872
59.274,55.814,5,160.546896,41.6016
59.274,54.839,5,160.546896,41.6016
59.732,54.839,5,159.96096,41.015664
59.732,53.916,5,159.96096,41.015664
60.401,53.916,5,143.847648,24.902352
60.401,53.266,5,143.847648,24.902352
61.334,53.266,5,162.89064,43.945344
61.334,52.831,5,162.89064,43.945344
62.311,52.831,5,157.324224,38.378928
62.311,52.727,5,157.324224,38.378928
63.405,52.727,5,162.011712,43.066416
63.405,52.912,5,162.011712,43.066416
64.359,52.912,5,246.093744,127.148448
64.359,53.391,5,246.093744,127.148448
65.248,53.391,5,231.445296,112.5
65.248,54.168,5,231.445296,112.5
65.859,54.168,5,193.652352,74.707056
65.859,55.058,5,193.652352,74.707056
66.216,55.058,5,195.703104,76.757808
66.216,56.13,5,195.703104,76.757808
66.3,56.13,5,179.003904,60.058608
66.3,57.148,5,179.003904,60.058608
66.299,57.148,5,258.105456,139.16016
66.299,58.124,5,258.105456,139.16016
66.141,58.124,5,457.031232,338.085936
66.141,59.104,5,457.031232,338.085936
65.702,59.104,5,459.375024,340.429728
65.702,60.038,5,459.375024,340.429728
65.044,60.038,5,295.898448,176.953152
65.044,60.71,5,295.898448,176.953152
64.122,60.71,5,171.67968,52.734384
64.122,61.161,5,171.67968,52.734384
63.15,61.161,5,134.472672,15.527376
63.15,61.292,5,134.472672,15.527376
62.059,61.292,5,134.765616,15.82032
62.059,61.106,5,134.765616,15.82032
61.103,61.106,5,136.523424,17.578128
61.103,60.65,5,136.523424,17.578128
60.214,60.65,5,122.167968,3.222672
60.214,59.89,5,122.167968,3.222672
59.6,59.89,5,121.28904,2.343744
59.6,59.003,5,121.28904,2.343744
59.215,59.003,5,128.906256,9.96096
59.215,57.928,5,128.906256,9.96096
59.151,57.928,5,122.167968,3.222672
59.151,56.914,5,122.167968,3.222672
59.403,56.914,5,123.046896,4.1016
59.403,55.889,5,123.046896,4.1016
59.91,55.889,5,124.804704,5.859408
59.91,55.095,5,124.804704,5.859408
60.712,55.095,5,120.117168,1.171872
60.712,54.467,5,120.117168,1.171872
61.619,54.467,5,121.582032,2.636736
61.619,54.165,5,121.582032,2.636736
62.698,54.165,5,125.39064,6.445344
62.698,54.148,5,125.39064,6.445344
63.696,54.148,5,123.33984,4.394544
63.696,54.438,5,123.33984,4.394544
64.685,54.438,5,120.996096,2.0508
64.685,55.038,5,120.996096,2.0508
65.435,55.038,5,124.511712,5.566416
65.435,55.821,5,124.511712,5.566416
65.997,55.821,5,125.976576,7.03128
65.997,56.832,5,125.976576,7.03128
66.244,56.832,5,120.41016,1.464864
66.244,57.842,5,120.41016,1.464864
66.198,57.842,5,126.26952,7.324224
66.198,58.921,5,126.26952,7.324224
65.856,58.921,5,161.132832,42.187536
65.856,59.812,5,161.132832,42.187536
65.209,59.812,5,145.605456,26.66016
65.209,60.581,5,145.605456,26.66016
64.394,60.581,5,125.39064,6.445344
64.394,61.058,5,125.39064,6.445344
63.353,61.058,5,123.925776,4.98048
63.353,61.282,5,123.925776,4.98048
62.339,61.282,5,121.7773424,2.8320464
62.339,61.3,5,121.7773424,2.8320464
61.235,61.3,5,119.824224,0.878928
61.235,61.3,5,119.824224,0.878928
60.216,61.3,5,139.746096,20.8008
60.216,61.3,5,139.746096,20.8008
59.112,61.3,5,137.402352,18.457056
59.112,61.3,5,137.402352,18.457056
58.093,61.3,5,137.695296,18.75
58.093,61.3,5,137.695296,18.75
56.994,61.3,5,151.464864,32.519568
56.994,61.155,5,151.464864,32.519568
56.022,61.155,5,158.78904,39.843744
56.022,60.74,5,158.78904,39.843744
55.102,60.74,5,159.667968,40.722672
55.102,60.027,5,159.667968,40.722672
54.445,60.027,5,150,31.054704
54.445,59.166,5,150,31.054704
54.01,59.166,5,176.074224,57.128928
54.01,58.109,5,176.074224,57.128928
53.892,58.109,5,293.554704,174.609408
53.892,57.096,5,293.554704,174.609408
54.09,57.096,5,263.964864,145.019568
54.09,56.055,5,263.964864,145.019568
54.551,56.055,5,236.718768,117.773472
54.551,55.233,5,236.718768,117.773472
55.315,55.233,5,160.546896,41.6016
55.315,54.563,5,160.546896,41.6016
56.198,54.563,5,139.746096,20.8008
56.198,54.212,5,139.746096,20.8008
57.269,54.212,5,169.921872,50.976576
57.269,54.14,5,169.921872,50.976576
58.275,54.14,5,168.164064,49.218768
58.275,54.378,5,168.164064,49.218768
59.288,54.378,5,151.171872,32.226576
59.288,54.928,5,151.171872,32.226576
60.074,54.928,5,177.246096,58.3008
60.074,55.674,5,177.246096,58.3008
60.684,55.674,5,163.183584,44.238288
60.684,56.659,5,163.183584,44.238288
60.983,56.659,5,158.203104,39.257808
60.983,57.658,5,158.203104,39.257808
60.981,57.658,5,169.628928,50.683632
60.981,58.741,5,169.628928,50.683632
60.691,58.741,5,158.203104,39.257808
60.691,59.655,5,158.203104,39.257808
60.079,59.655,5,155.85936,36.914064
60.079,60.468,5,155.85936,36.914064
59.297,60.468,5,154.687488,35.742192
59.297,60.985,5,154.687488,35.742192
58.281,60.985,5,143.847648,24.902352
58.281,61.251,5,143.847648,24.902352
57.271,61.251,5,144.14064,25.195344
57.271,61.3,5,144.14064,25.195344
56.168,61.3,5,148.828128,29.882832
56.168,61.227,5,148.828128,29.882832
55.173,61.227,5,155.566416,36.62112
55.173,60.916,5,155.566416,36.62112
54.193,60.916,5,277.734384,158.789088
54.193,60.269,5,277.734384,158.789088
53.46,60.269,5,646.28904,527.343744
53.46,59.47,5,646.28904,527.343744
52.941,59.47,5,623.144544,504.199248
52.941,58.449,5,623.144544,504.199248
52.727,58.449,5,616.113264,497.167968
52.727,57.435,5,616.113264,497.167968
52.7,57.435,5,584.472672,465.527376
52.7,56.331,5,584.472672,465.527376
52.735,56.331,5,728.027328,609.082032
52.735,55.334,5,728.027328,609.082032
53.056,55.334,5,708.398448,589.453152
53.056,54.34,5,708.398448,589.453152
53.621,54.34,5,615.234384,496.289088
53.621,53.583,5,615.234384,496.289088
54.464,53.583,5,464.062512,345.117216
54.464,53.013,5,464.062512,345.117216
55.403,53.013,5,321.386736,202.44144
55.403,52.757,5,321.386736,202.44144
56.494,52.757,5,208.593744,89.648448
56.494,52.804,5,208.593744,89.648448
57.488,52.804,5,122.753904,3.808608
57.488,53.136,5,122.753904,3.808608
58.456,53.136,5,121.914064,2.968768
58.456,53.786,5,121.914064,2.968768
59.166,53.786,5,126.562512,7.617216
59.166,54.593,5,126.562512,7.617216
59.681,54.593,5,126.562512,7.617216
59.681,55.623,5,126.562512,7.617216
59.868,55.623,5,123.33984,4.394544
59.868,56.632,5,123.33984,4.394544
59.755,56.632,5,124.511712,5.566416
59.755,57.693,5,124.511712,5.566416
59.355,57.693,5,124.511712,5.566416
59.355,58.56,5,124.511712,5.566416
58.653,58.56,5,121.7773424,2.8320464
58.653,59.29,5,121.7773424,2.8320464
57.804,59.29,5,119.824224,0.878928
57.804,59.721,5,119.824224,0.878928
56.752,59.721,5,126.26952,7.324224
56.752,59.87,5,126.26952,7.324224
55.742,59.87,5,121.7773424,2.8320464
55.742,59.717,5,121.7773424,2.8320464
54.699,59.717,5,119.531232,0.585936
54.699,59.236,5,119.531232,0.585936
53.872,59.236,5,125.976576,7.03128
53.872,58.551,5,125.976576,7.03128
53.193,58.551,5,119.531232,0.585936
53.193,57.601,5,119.531232,0.585936
52.829,57.601,5,120.41016,1.464864
52.829,56.616,5,120.41016,1.464864
52.745,56.616,5,177.246096,58.3008
52.745,55.519,5,177.246096,58.3008
52.946,55.519,5,220.312512,101.367216
52.946,54.574,5,220.312512,101.367216
53.486,54.574,5,190.136736,71.19144
53.486,53.703,5,190.136736,71.19144
54.227,53.703,5,172.558608,53.613312
54.227,53.106,5,172.558608,53.613312
55.207,53.106,5,167.285136,48.33984
55.207,52.771,5,167.285136,48.33984
56.205,52.771,5,167.578128,48.632832
56.205,52.7,5,167.578128,48.632832
57.308,52.7,5,155.273424,36.328128
57.308,52.7,5,155.273424,36.328128
58.301,52.7,5,171.67968,52.734384
58.301,52.639,5,171.67968,52.734384
58.904,52.639,5,183.984384,65.039088
58.904,52.25,5,183.984384,65.039088
59.342,52.25,5,427.148448,308.203152
59.342,51.817,5,427.148448,308.203152
59.81,51.817,5,620.214864,501.269568
59.81,51.349,5,620.214864,501.269568
60.273,51.349,5,707.812512,588.867216
60.273,51.077,5,707.812512,588.867216
61.051,51.077,5,527.0508,408.105504
61.051,51.05,5,527.0508,408.105504
62.07,51.05,5,524.121072,405.175776
62.07,51.05,5,524.121072,405.175776
63.174,51.05,5,617.871072,498.925776
63.174,51.05,5,617.871072,498.925776
64.193,51.05,5,779.296896,660.3516
64.193,51.089,5,779.296896,660.3516
65.285,51.089,5,951.562512,832.617216
65.285,51.355,5,951.562512,832.617216
66.212,51.355,5,908.496096,789.5508
66.212,51.877,5,908.496096,789.5508
67.056,51.877,5,864.843744,745.898448
67.056,52.707,5,864.843744,745.898448
67.612,52.707,5,747.363264,628.417968
67.612,53.625,5,747.363264,628.417968
67.9,53.625,5,614.941392,495.996096
67.9,54.71,5,614.941392,495.996096
67.95,54.71,5,497.753904,378.808608
67.95,55.73,5,497.753904,378.808608
67.95,55.73,5,461.132832,342.187536
67.95,56.834,5,461.132832,342.187536
67.95,56.834,5,526.171872,407.226576
67.95,57.853,5,526.171872,407.226576
67.95,57.853,5,655.957008,537.011712
67.95,58.957,5,655.957008,537.011712
67.95,58.957,5,830.273424,711.328128
67.857,59.972,5,830.273424,711.328128
67.857,59.972,5,958.007808,839.062512
67.486,61.012,5,958.007808,839.062512
67.486,61.012,5,878.027328,759.082032
66.811,61.829,5,878.027328,759.082032
66.811,61.829,5,647.167968,528.222672
65.99,62.499,5,647.167968,528.222672
65.99,62.499,5,472.265616,353.32032
64.947,62.861,5,472.265616,353.32032
64.947,62.861,5,306.445296,187.5
63.931,62.95,5,306.445296,187.5
63.931,62.95,5,169.628928,50.683632
62.827,62.95,5,169.628928,50.683632
62.827,62.95,5,135.937488,16.992192
61.808,62.95,5,135.937488,16.992192
61.808,62.95,5,134.765616,15.82032
60.704,62.95,5,134.765616,15.82032
60.704,62.95,5,143.261712,24.316416
59.685,62.95,5,143.261712,24.316416
59.685,62.95,5,138.281232,19.335936
58.58,62.95,5,138.281232,19.335936
58.58,62.95,5,135.058608,16.113312
57.561,62.95,5,135.058608,16.113312
57.561,62.95,5,151.171872,32.226576
56.457,62.95,5,151.171872,32.226576
56.457,62.95,5,353.906256,234.96096
55.438,62.95,5,353.906256,234.96096
55.438,62.95,5,786.328128,667.382832
54.336,62.934,5,786.328128,667.382832
54.336,62.934,5,966.21096,847.265664
53.349,62.713,5,966.21096,847.265664
53.349,62.713,5,928.417968,809.472672
52.393,62.244,5,928.417968,809.472672
52.393,62.244,5,854.882832,735.937536
51.711,61.468,5,854.882832,735.937536
51.711,61.468,5,786.328128,667.382832
51.231,60.57,5,786.328128,667.382832
51.231,60.57,5,652.148448,533.203152
51.056,59.495,5,652.148448,533.203152
51.056,59.495,5,476.367168,357.421872
51.05,58.477,5,476.367168,357.421872
51.05,58.477,5,419.238288,300.292992
51.05,57.372,5,419.238288,300.292992
51.05,57.372,5,513.281232,394.335936
51.05,56.353,5,513.281232,394.335936
51.05,56.353,5,595.312512,476.367216
51.05,55.249,5,595.312512,476.367216
51.05,55.249,5,776.953104,658.007808
51.058,54.233,5,776.953104,658.007808
51.058,54.233,5,940.722672,821.777376
51.265,53.171,5,940.722672,821.777376
51.721,53.171,5,914.355456,795.41016
51.721,52.317,5,914.355456,795.41016
51.721,52.317,5,842.285136,723.33984
52.476,51.61,5,842.285136,723.33984
53.368,51.61,5,730.957008,612.011712
53.368,51.196,5,730.957008,612.011712
53.368,51.196,5,551.953104,433.007808
54.439,51.05,5,551.953104,433.007808
55.457,51.05,5,335.4492,216.503904
55.457,51.05,5,335.4492,216.503904
55.457,51.05,5,233.203104,114.257808
56.561,51.05,5,233.203104,114.257808
56.561,51.05,5,212.402352,93.457056
57.58,51.05,5,212.402352,93.457056
57.58,51.05,5,188.671872,69.726576
58.511,50.944,5,188.671872,69.726576
58.511,50.944,5,213.867168,94.921872
59.025,50.556,5,213.867168,94.921872
59.025,50.556,5,463.183584,344.238288
59.493,50.088,5,463.183584,344.238288
59.925,50.088,5,609.667968,490.722672
59.925,49.657,5,609.667968,490.722672
59.925,49.657,5,700.488288,581.542992
60.469,49.406,5,700.488288,581.542992
61.316,49.406,5,488.085936,369.14064
61.316,49.4,5,488.085936,369.14064
61.316,49.4,5,448.535136,329.58984
62.42,49.4,5,448.535136,329.58984
63.439,49.4,5,497.46096,378.515664
63.439,49.4,5,497.46096,378.515664
63.439,49.4,5,594.726576,475.78128
64.544,49.4,5,594.726576,475.78128
64.544,49.4,5,726.855456,607.91016
65.563,49.4,5,726.855456,607.91016
65.563,49.4,5,900,781.054704
66.663,49.556,5,900,781.054704
66.663,49.556,5,1022.46096,903.515664
67.624,49.976,5,1022.46096,903.515664
67.624,49.976,5,863.378928,744.433632
68.507,50.689,5,863.378928,744.433632
68.507,50.689,5,784.57032,665.625024
69.126,51.55,5,784.57032,665.625024
69.126,51.55,5,695.8008,576.855504
69.517,52.613,5,695.8008,576.855504
69.6,52.613,5,519.433584,400.488288
69.6,53.629,5,519.433584,400.488288
69.6,53.629,5,418.066416,299.12112
69.6,54.734,5,418.066416,299.12112
69.6,54.734,5,437.402352,318.457056
69.6,55.753,5,437.402352,318.457056
69.6,55.753,5,435.058608,316.113312
69.6,56.857,5,435.058608,316.113312
69.6,56.857,5,466.6992,347.753904
69.6,57.876,5,466.6992,347.753904
69.6,57.876,5,524.121072,405.175776
69.6,58.98,5,524.121072,405.175776
69.6,58.98,5,573.925776,454.98048
69.6,59.999,5,573.925776,454.98048
69.6,59.999,5,705.468768,586.523472
69.6,61.103,5,705.468768,586.523472
69.6,61.103,5,914.355456,795.41016
69.433,62.1,5,914.355456,795.41016
69.433,62.1,5,923.73048,804.785184
68.962,63.082,5,923.73048,804.785184
68.962,63.082,5,819.14064,700.195344
68.289,63.823,5,819.14064,700.195344
68.289,63.823,5,789.257808,670.312512
67.34,64.349,5,789.257808,670.312512
67.34,64.349,5,644.238288,525.292992
66.356,64.57,5,644.238288,525.292992
66.356,64.57,5,451.757808,332.812512
65.254,64.6,5,451.757808,332.812512
65.254,64.6,5,357.714864,238.769568
64.235,64.6,5,357.714864,238.769568
64.235,64.6,5,336.621072,217.675776
63.131,64.6,5,336.621072,217.675776
63.131,64.6,5,320.507808,201.562512
62.112,64.6,5,320.507808,201.562512
62.112,64.6,5,331.64064,212.695344
61.008,64.6,5,331.64064,212.695344
61.008,64.6,5,343.35936,224.414064
59.988,64.6,5,343.35936,224.414064
59.988,64.6,5,397.558608,278.613312
58.884,64.6,5,397.558608,278.613312
58.884,64.6,5,431.542992,312.597696
57.865,64.6,5,431.542992,312.597696
57.865,64.6,5,440.332032,321.386736
56.761,64.6,5,440.332032,321.386736
56.761,64.6,5,456.738288,337.792992
55.742,64.6,5,456.738288,337.792992
55.742,64.6,5,536.718768,417.773472
54.638,64.6,5,536.718768,417.773472
54.638,64.6,5,643.066416,524.12112
53.618,64.6,5,643.066416,524.12112
53.618,64.6,5,838.76952,719.824224
52.517,64.536,5,838.76952,719.824224
52.517,64.536,5,959.765616,840.82032
51.539,64.248,5,959.765616,840.82032
51.539,64.248,5,942.48048,823.535184
50.621,63.62,5,942.48048,823.535184
50.621,63.62,5,828.808608,709.863312
49.97,62.831,5,828.808608,709.863312
49.97,62.831,5,700.488288,581.542992
49.525,61.818,5,700.488288,581.542992
49.525,61.818,5,606.445296,487.5
49.4,60.806,5,606.445296,487.5
49.4,60.806,5,437.402352,318.457056
49.4,59.702,5,437.402352,318.457056
49.4,59.702,5,398.73048,279.785184
49.4,58.683,5,398.73048,279.785184
49.4,58.683,5,434.17968,315.234384
49.4,57.579,5,434.17968,315.234384
49.4,57.579,5,437.10936,318.164064
49.4,56.559,5,437.10936,318.164064
49.4,56.559,5,486.621072,367.675776
49.4,55.455,5,486.621072,367.675776
49.4,55.455,5,561.328128,442.382832
49.4,54.436,5,561.328128,442.382832
49.4,54.436,5,682.324224,563.378928
49.4,53.332,5,682.324224,563.378928
49.4,53.332,5,872.167968,753.222672
49.478,52.317,5,872.167968,753.222672
49.478,52.317,5,967.675776,848.73048
49.852,51.286,5,967.675776,848.73048
49.852,51.286,5,934.57032,815.625024
50.463,50.478,5,934.57032,815.625024
50.463,50.478,5,795.703104,676.757808
51.34,49.818,5,795.703104,676.757808
51.34,49.818,5,696.972672,578.027376
52.295,49.479,5,696.972672,578.027376
52.295,49.479,5,600.878928,481.933632
53.395,49.4,5,600.878928,481.933632
53.395,49.4,5,367.675776,248.73048
54.414,49.4,5,367.675776,248.73048
54.414,49.4,5,282.714864,163.769568
55.518,49.4,5,282.714864,163.769568
55.518,49.4,5,263.671872,144.726576
56.538,49.4,5,263.671872,144.726576
56.538,49.4,5,212.988288,94.042992
57.642,49.4,5,212.988288,94.042992
57.642,49.4,5,185.156256,66.21096
58.497,49.361,5,185.156256,66.21096
58.497,49.361,5,187.207008,68.261712
59.051,49.024,5,187.207008,68.261712
59.051,49.024,5,365.625024,246.679728
59.483,48.592,5,365.625024,246.679728
59.483,48.592,5,574.804704,455.859408
59.951,48.124,5,574.804704,455.859408
59.951,48.124,5,671.484384,552.539088
60.455,47.798,5,671.484384,552.539088
60.455,47.798,5,576.26952,457.324224
